Commit SHA,Java File,Old function signature,New function signature
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,char"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,int"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,long"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,Object"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,char"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,int"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,long"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,Object"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,char"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,int"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,long"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,Object"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,char"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,int"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,long"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,Object"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,Object,Object"
892e323fca32945cdfb25395ca6e346dd0fffa5b,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,Object,Object,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,boolean,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,byte,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,short,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,char,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,int,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,long,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,float,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,double,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkArgument:boolean","void:checkArgument:boolean,String,Object,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,boolean,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,byte,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,short,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,char,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,int,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,long,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,short"
